UnixTime,SensorID,PM1,PM2_5,PM10
1627584952.20,1,4,6,8
1627584952.93,2,0,2,2
1627584953.05,1,4,6,8
1627584953.77,2,0,2,2
1627584953.96,1,4,6,6
1627584954.62,2,0,2,2
1627584954.81,1,4,6,6
1627584955.54,2,1,2,2
1627584955.66,1,4,6,6
1627584956.38,2,1,2,2
1627584956.58,1,4,6,6
1627584957.23,2,1,2,2
1627584957.42,1,4,6,6
1627584958.14,2,1,3,3
1627584958.27,1,4,6,6
1627584958.99,2,1,3,3
1627584959.19,1,4,6,6
1627584959.83,2,1,3,3
1627584960.03,1,4,6,6
1627584960.75,2,1,3,3
1627584960.88,1,4,6,6
1627584961.60,2,1,3,3
1627584961.80,1,4,6,6
1627584962.44,2,1,3,3
1627584962.65,1,4,6,6
1627584963.36,2,1,3,3
1627584963.49,1,4,6,6
1627584964.20,2,1,3,3
1627584964.41,1,4,6,6
1627584965.05,2,1,3,3
1627584965.26,1,4,6,6
1627584965.97,2,1,2,2
1627584966.11,1,4,6,6
1627584966.81,2,1,2,2
1627584967.02,1,4,5,5
1627584967.66,2,1,2,2
1627584967.87,1,4,5,5
1627584968.57,2,1,3,3
1627584968.72,1,4,5,5
1627584969.42,2,1,3,3
1627584969.64,1,4,5,5
1627584970.27,2,1,3,3
1627584970.48,1,4,5,5
1627584971.18,2,1,3,3
1627584971.33,1,4,5,5
1627584972.03,2,1,3,3
1627584972.25,1,3,5,5
1627584972.87,2,1,3,3
1627584973.09,1,3,5,5
1627584973.79,2,1,3,3
1627584973.94,1,3,5,5
1627584974.64,2,1,3,3
1627584974.86,1,3,4,4
1627584975.48,2,1,3,3
1627584975.71,1,2,3,3
1627584976.40,2,1,2,2
1627584976.55,1,2,3,3
1627584977.24,2,1,2,2
1627584977.47,1,2,3,3
1627584978.09,2,1,2,2
1627584978.32,1,3,4,4
1627584979.01,2,1,2,2
1627584979.16,1,3,4,4
1627584979.85,2,1,2,2
1627584980.08,1,3,5,6
1627584980.70,2,1,2,2
1627584980.93,1,3,5,6
1627584981.61,2,1,2,4
1627584981.78,1,3,5,6
1627584982.46,2,1,2,4
1627584982.69,1,3,5,6
1627584983.31,2,1,2,4
1627584983.54,1,3,5,6
1627584984.22,2,1,2,4
1627584984.39,1,2,4,5
1627584985.07,2,1,2,4
1627584985.31,1,2,5,5
1627584985.91,2,1,2,4
1627584986.15,1,2,5,5
1627584986.83,2,1,3,4
1627584987.00,1,2,5,5
1627584987.68,2,1,3,4
1627584987.92,1,3,5,5
1627584988.52,2,1,3,4
1627584988.76,1,3,5,5
1627584989.44,2,1,3,5
1627584989.61,1,3,5,5
1627584990.28,2,1,3,5
1627584990.53,1,4,6,7
1627584991.13,2,1,3,5
1627584991.38,1,4,6,7
1627584992.05,2,1,3,6
1627584992.22,1,4,6,7
1627584992.89,2,1,3,6
1627584993.14,1,4,7,7
1627584993.74,2,1,3,6
1627584993.99,1,4,7,7
1627584994.65,2,1,3,6
1627584994.84,1,4,7,7
1627584995.50,2,1,3,6
1627584995.75,1,4,6,7
1627584996.35,2,1,3,6
1627584996.60,1,4,6,7
1627584997.26,2,1,2,5
1627584997.45,1,4,6,7
1627584998.11,2,1,2,5
1627584998.37,1,4,7,7
1627584998.95,2,1,2,5
1627584999.21,1,4,7,7
1627584999.87,2,1,2,5
1627585000.06,1,4,7,7
1627585000.71,2,1,2,5
1627585000.98,1,4,7,7
1627585001.56,2,1,2,5
1627585001.82,1,4,7,7
1627585002.48,2,1,3,6
1627585002.67,1,4,7,7
1627585003.32,2,1,3,6
1627585003.59,1,4,7,8
1627585004.17,2,1,3,6
1627585004.44,1,4,7,8
1627585005.09,2,1,3,6
1627585005.28,1,4,7,8
1627585005.93,2,1,3,6
1627585006.20,1,4,8,8
1627585006.78,2,1,3,6
1627585007.05,1,4,8,8
1627585007.69,2,1,3,4
1627585007.90,1,4,8,8
1627585008.54,2,1,3,4
1627585008.81,1,4,8,8
1627585009.38,2,1,3,4
1627585009.66,1,4,8,8
1627585010.30,2,2,3,5
1627585010.51,1,4,8,8
1627585011.15,2,2,3,5
1627585011.43,1,4,7,7
1627585011.99,2,2,3,5
1627585012.27,1,4,7,7
1627585012.91,2,1,2,4
1627585013.12,1,4,7,7
1627585013.75,2,1,2,4
1627585014.04,1,3,7,7
1627585014.60,2,1,2,4
1627585014.89,1,3,7,7
1627585015.52,2,1,3,4
1627585015.73,1,3,7,7
1627585016.36,2,1,3,4
1627585016.65,1,3,6,6
1627585017.21,2,1,3,4
1627585017.50,1,4,7,7
1627585018.12,2,1,3,3
1627585018.35,1,4,7,7
1627585018.97,2,1,3,3
1627585019.26,1,4,7,7
1627585019.82,2,1,3,3
1627585020.11,1,4,7,7
1627585020.73,2,1,2,2
1627585020.96,1,4,7,7
1627585021.58,2,1,2,2
1627585021.88,1,4,8,8
1627585022.42,2,1,2,2
1627585022.72,1,4,8,8
1627585023.34,2,1,2,2
1627585023.57,1,3,7,7
1627585024.19,2,1,2,2
1627585024.49,1,3,6,6
1627585025.03,2,1,2,2
1627585025.33,1,3,6,6
1627585025.95,2,1,2,2
1627585026.18,1,3,6,6
1627585026.79,2,1,2,2
1627585027.10,1,3,7,7
1627585027.64,2,1,2,2
1627585027.95,1,3,7,7
1627585028.56,2,1,3,3
1627585028.79,1,3,7,7
1627585029.40,2,1,3,3
1627585029.71,1,3,6,6
1627585030.25,2,1,3,3
1627585030.56,1,3,6,6
1627585031.16,2,1,3,3
1627585031.41,1,3,6,6
1627585032.01,2,1,3,3
1627585032.32,1,4,7,7
1627585032.86,2,1,3,3
1627585033.17,1,4,7,7
1627585033.77,2,1,3,3
1627585034.02,1,4,7,7
1627585034.62,2,1,3,3
1627585034.94,1,4,6,6
1627585035.46,2,1,3,3
1627585035.78,1,4,6,6
1627585036.38,2,0,3,3
1627585036.63,1,4,6,6
1627585037.23,2,0,3,3
1627585037.55,1,4,6,6
1627585038.07,2,0,3,3
1627585038.40,1,4,6,6
1627585038.99,2,0,3,3
1627585039.24,1,4,6,6
1627585039.83,2,0,3,3
1627585040.16,1,4,6,6
1627585040.68,2,0,3,3
1627585041.01,1,4,6,6
1627585041.60,2,0,2,2
1627585041.85,1,4,6,6
1627585042.44,2,0,2,2
1627585042.77,1,4,6,6
1627585043.29,2,0,2,2
1627585043.62,1,4,6,6
1627585044.20,2,1,3,3
1627585044.47,1,4,6,6
1627585045.05,2,1,3,3
1627585045.38,1,4,7,7
1627585045.89,2,1,3,3
1627585046.23,1,4,7,7
1627585046.81,2,1,3,3
1627585047.08,1,4,7,7
1627585047.66,2,1,3,3
1627585048.00,1,4,7,7
1627585048.50,2,1,3,3
1627585048.84,1,4,7,7
1627585049.42,2,1,3,3
1627585049.69,1,4,7,7
1627585050.26,2,1,3,3
1627585050.61,1,4,7,7
1627585051.11,2,1,3,3
1627585051.46,1,4,7,7
1627585052.03,2,1,4,4
1627585052.30,1,4,7,7
1627585052.87,2,1,4,4
1627585053.22,1,3,6,6
1627585053.72,2,1,4,4
1627585054.07,1,3,6,6
1627585054.63,2,1,3,4
1627585054.91,1,3,6,6
1627585055.48,2,1,3,4
1627585055.83,1,3,6,6
1627585056.33,2,1,3,4
1627585056.68,1,3,6,6
1627585057.24,2,1,3,5
1627585057.53,1,3,6,6
1627585058.09,2,1,3,5
1627585058.44,1,3,6,6
1627585058.93,2,1,3,5
1627585059.29,1,3,6,6
1627585059.85,2,1,3,6
1627585060.14,1,3,6,6
1627585060.70,2,1,3,6
1627585061.06,1,3,6,6
1627585061.54,2,1,3,6
1627585061.90,1,3,6,6
1627585062.46,2,2,3,6
1627585062.75,1,3,6,6
1627585063.30,2,2,3,6
1627585063.67,1,3,6,6
1627585064.15,2,2,3,6
1627585064.52,1,3,6,6
1627585065.07,2,1,3,6
1627585065.36,1,3,6,6
1627585065.91,2,1,3,6
1627585066.28,1,3,7,7
1627585066.76,2,1,3,6
1627585067.13,1,3,7,7
1627585067.67,2,1,3,6
1627585067.97,1,3,7,7
1627585068.52,2,1,3,6
1627585068.89,1,3,6,6
1627585069.37,2,1,3,6
1627585069.74,1,3,6,6
1627585070.28,2,1,2,5
1627585070.59,1,3,6,6
1627585071.13,2,1,2,5
1627585071.50,1,3,6,6
1627585071.97,2,1,2,5
1627585072.35,1,3,6,6
1627585072.89,2,1,2,5
1627585073.20,1,3,6,6
1627585073.74,2,1,2,5
1627585074.12,1,2,5,5
1627585074.58,2,1,2,5
1627585074.96,1,2,5,5
1627585075.50,2,1,2,5
1627585075.81,1,2,5,5
1627585076.34,2,1,2,5
1627585076.73,1,3,5,5
1627585077.19,2,1,2,5
1627585077.58,1,4,6,6
1627585078.11,2,1,2,5
1627585078.42,1,4,6,6
1627585078.95,2,1,2,5
1627585079.34,1,4,7,7
1627585079.80,2,1,2,5
1627585080.19,1,4,7,7
1627585080.71,2,1,2,3
1627585081.03,1,4,7,7
1627585081.56,2,1,2,3
1627585081.95,1,5,8,8
1627585082.41,2,1,2,3
1627585082.80,1,5,8,8
1627585083.32,2,1,1,3
1627585083.65,1,4,7,7
1627585084.17,2,1,1,3
1627585084.56,1,3,7,7
1627585085.01,2,1,1,3
1627585085.41,1,3,7,7
1627585085.93,2,1,1,1
1627585086.26,1,3,7,7
1627585086.78,2,1,1,1
1627585087.18,1,3,6,6
1627585087.62,2,1,1,1
1627585088.02,1,3,6,6
1627585088.54,2,1,1,1
1627585088.87,1,3,6,6
1627585089.38,2,1,1,1
1627585089.79,1,4,8,8
1627585090.23,2,1,1,1
1627585090.64,1,4,8,8
1627585091.15,2,1,1,1
1627585091.48,1,4,8,8
1627585091.99,2,1,1,1
1627585092.40,1,4,7,7
1627585092.84,2,1,1,1
1627585093.25,1,4,7,7
1627585093.75,2,1,1,3
1627585094.09,1,4,7,7
1627585094.60,2,1,1,3
1627585095.01,1,4,8,8
1627585095.45,2,1,1,3
1627585095.86,1,4,8,8
1627585096.36,2,1,1,3
1627585096.71,1,4,8,8
1627585097.21,2,1,1,3
1627585097.62,1,4,7,9
1627585098.05,2,1,1,3
1627585098.47,1,4,7,9
1627585098.97,2,1,1,3
1627585099.32,1,4,7,9
1627585099.82,2,1,1,3
1627585100.24,1,5,7,9
1627585100.66,2,1,1,3
1627585101.08,1,5,7,9
1627585101.58,2,1,2,3
1627585101.93,1,5,7,9
1627585102.42,2,1,2,3
1627585102.85,1,4,7,9
1627585103.27,2,1,2,3
1627585103.70,1,4,7,9
1627585104.19,2,1,2,3
1627585104.54,1,4,7,9
1627585105.03,2,1,2,3
1627585105.46,1,5,7,9
1627585105.88,2,1,2,3
1627585106.31,1,5,7,9
1627585106.79,2,1,2,3
1627585107.15,1,5,7,9
1627585107.64,2,1,2,3
1627585108.07,1,4,6,8
1627585108.48,2,1,2,3
1627585108.92,1,4,6,8
1627585109.40,2,1,2,4
1627585109.77,1,4,6,8
1627585110.25,2,1,2,4
1627585110.68,1,4,6,8
1627585111.09,2,1,2,4
1627585111.53,1,4,6,8
1627585112.01,2,1,3,5
1627585112.38,1,4,6,8
1627585112.85,2,1,3,5
1627585113.30,1,4,7,8
1627585113.70,2,1,3,5
1627585114.14,1,4,7,8
1627585114.62,2,1,4,5
1627585114.99,1,4,7,8
1627585115.46,2,1,4,5
1627585115.91,1,4,6,7
1627585116.31,2,1,4,5
1627585116.76,1,4,6,7
1627585117.23,2,1,4,5
1627585117.60,1,4,6,7
1627585118.07,2,1,4,5
1627585118.52,1,4,6,7
1627585118.92,2,1,4,5
1627585119.37,1,4,6,7
1627585119.83,2,2,5,5
1627585120.21,1,4,6,7
1627585120.68,2,2,5,5
1627585121.13,1,4,5,7
1627585121.52,2,2,5,5
1627585121.98,1,4,5,7
1627585122.44,2,2,5,5
1627585122.83,1,4,5,7
1627585123.29,2,2,5,5
1627585123.74,1,3,6,7
1627585124.13,2,2,5,5
1627585124.59,1,3,6,7
1627585125.05,2,2,5,5
1627585125.44,1,3,6,7
1627585125.89,2,2,5,5
1627585126.36,1,3,6,8
1627585126.74,2,2,5,5
1627585127.20,1,3,6,8
1627585127.66,2,2,5,5
1627585128.05,1,3,6,8
1627585128.50,2,2,5,5
1627585128.97,1,4,6,8
1627585129.35,2,2,5,5
1627585129.82,1,4,6,8
1627585130.26,2,2,5,5
1627585130.66,1,4,6,8
1627585131.11,2,2,5,5
1627585131.58,1,3,6,8
1627585131.96,2,2,5,5
1627585132.43,1,3,6,8
1627585132.87,2,2,5,5
1627585133.27,1,3,6,8
1627585133.72,2,2,5,5
1627585134.19,1,2,5,7
1627585134.56,2,2,5,5
1627585135.04,1,2,5,7
1627585135.48,2,2,5,5
1627585135.89,1,2,5,7
1627585136.33,2,2,5,5
1627585136.80,1,2,6,9
1627585137.17,2,2,5,5
1627585137.65,1,3,7,10
1627585138.09,2,2,4,4
1627585138.50,1,3,7,10
1627585138.93,2,2,4,4
1627585139.42,1,3,6,9
1627585139.78,2,2,4,4
1627585140.26,1,3,6,9
1627585140.70,2,2,4,4
1627585141.11,1,3,6,9
1627585141.54,2,2,4,4
1627585142.03,1,3,7,10
1627585142.39,2,2,4,4
1627585142.88,1,3,7,10
1627585143.30,2,2,4,4
1627585143.72,1,2,6,9
1627585144.15,2,2,4,4
1627585144.64,1,2,5,8
1627585145.00,2,2,4,4
1627585145.49,1,2,5,8
1627585145.91,2,2,3,4
1627585146.33,1,2,5,8
1627585146.76,2,2,3,4
1627585147.25,1,2,5,8
1627585147.60,2,2,3,4
1627585148.10,1,2,5,8
1627585148.52,2,2,3,4
1627585148.95,1,2,5,8
1627585149.37,2,2,3,4
1627585149.86,1,2,5,6
1627585150.21,2,2,3,4
1627585150.71,1,2,5,6
1627585151.13,2,1,3,4
1627585151.56,1,2,5,6
1627585151.97,2,1,3,4
1627585152.48,1,3,6,7
1627585152.82,2,1,3,4
1627585153.32,1,3,6,7
1627585153.74,2,2,3,4
1627585154.17,1,3,6,7
1627585154.58,2,2,3,4
1627585155.09,1,3,6,7
1627585155.43,2,2,3,4
1627585155.93,1,3,6,7
1627585156.34,2,2,3,4
1627585156.78,1,3,6,7
1627585157.19,2,2,3,4
1627585157.70,1,3,5,7
1627585158.04,2,2,3,4
1627585158.55,1,3,5,7
1627585158.95,2,2,2,4
1627585159.39,1,3,5,7
1627585159.80,2,2,2,4
1627585160.31,1,3,6,8
1627585160.64,2,2,2,4
1627585161.16,1,3,6,8
1627585161.56,2,2,2,3
1627585162.01,1,2,5,7
1627585162.40,2,2,2,3
1627585162.92,1,3,5,5
1627585163.25,2,2,2,3
1627585163.77,1,3,5,5
1627585164.17,2,2,2,4
1627585164.62,1,4,6,6
1627585165.01,2,2,2,4
1627585165.54,1,4,6,6
1627585165.86,2,2,2,4
1627585166.38,1,4,6,6
1627585166.77,2,1,2,3
1627585167.23,1,4,6,6
1627585167.62,2,1,2,3
1627585168.15,1,4,6,6
1627585168.47,2,1,2,3
1627585168.99,1,4,6,6
1627585169.38,2,1,1,3
1627585169.84,1,4,6,6
1627585170.23,2,1,1,3
1627585170.76,1,4,6,6
1627585171.07,2,1,1,3
1627585171.61,1,4,6,6
1627585171.99,2,1,2,2
1627585172.45,1,4,6,6
1627585172.84,2,1,2,2
1627585173.37,1,4,6,6
1627585173.68,2,1,2,2
1627585174.22,1,4,6,6
1627585174.60,2,1,2,3
1627585175.07,1,4,6,6
1627585175.44,2,1,2,3
1627585175.98,1,4,7,7
1627585176.29,2,1,2,3
1627585176.83,1,4,7,7
1627585177.21,2,1,1,3
1627585177.68,1,4,7,7
1627585178.05,2,1,1,3
1627585178.60,1,4,7,7
1627585178.90,2,1,1,3
1627585179.44,1,4,7,7
1627585179.81,2,2,2,3
1627585180.29,1,4,7,7
1627585180.66,2,2,2,3
1627585181.21,1,4,6,6
1627585181.51,2,2,2,3
1627585182.05,1,4,6,6
1627585182.42,2,1,2,3
1627585182.90,1,4,6,6
1627585183.27,2,1,2,3
1627585183.82,1,4,6,6
1627585184.11,2,1,2,3
1627585184.67,1,4,6,6
1627585185.03,2,1,1,3
1627585185.51,1,4,6,6
1627585185.88,2,1,1,3
1627585186.43,1,4,6,6
1627585186.72,2,1,1,3
1627585187.28,1,4,6,6
1627585187.64,2,1,1,3
1627585188.13,1,4,6,6
1627585188.48,2,1,1,3
1627585189.04,1,3,5,5
1627585189.33,2,1,1,3
1627585189.89,1,3,5,5
1627585190.25,2,2,2,3
1627585190.74,1,3,5,5
1627585191.09,2,2,2,3
1627585191.66,1,4,6,6
1627585191.94,2,2,2,3
1627585192.50,1,4,6,6
1627585192.85,2,1,1,3
1627585193.35,1,4,6,6
1627585193.70,2,1,1,3
1627585194.27,1,4,7,7
1627585194.55,2,1,1,3
1627585195.11,1,4,7,7
1627585195.46,2,1,2,3
1627585195.96,1,4,7,7
1627585196.31,2,1,2,3
1627585196.88,1,4,7,7
1627585197.15,2,1,2,3
1627585197.73,1,4,7,7
1627585198.07,2,2,2,3
1627585198.57,1,4,7,7
1627585198.91,2,2,2,3
1627585199.49,1,4,6,6
1627585199.76,2,2,2,3
1627585200.34,1,4,6,6
1627585200.68,2,2,2,2
1627585201.19,1,4,6,6
1627585201.52,2,2,2,2
1627585202.10,1,4,6,6
1627585202.37,2,2,2,2
1627585202.95,1,4,6,6
1627585203.28,2,2,2,2
1627585203.80,1,4,6,6
1627585204.13,2,2,2,2
1627585204.72,1,3,7,7
1627585204.98,2,2,2,2
1627585205.56,1,3,7,7
1627585205.89,2,2,2,2
1627585206.41,1,3,7,7
1627585206.74,2,2,2,2
1627585207.33,1,3,7,7
1627585207.58,2,2,2,2
1627585208.18,1,3,7,7
1627585208.50,2,2,3,3
1627585209.02,1,3,7,7
1627585209.35,2,2,3,3
1627585209.94,1,3,7,7
1627585210.19,2,2,3,3
1627585210.79,1,3,7,7
1627585211.11,2,2,3,3
1627585211.63,1,3,7,7
1627585211.95,2,2,3,3
1627585212.55,1,4,7,7
1627585212.80,2,2,3,3
1627585213.40,1,4,7,7
1627585213.72,2,3,4,4
1627585214.25,1,4,7,7
1627585214.56,2,3,4,4
1627585215.16,1,4,7,8
1627585215.41,2,3,4,4
1627585216.01,1,4,7,8
1627585216.32,2,3,4,4
1627585216.86,1,4,7,8
1627585217.17,2,3,4,4
1627585217.78,1,4,6,7
1627585218.02,2,3,4,4
1627585218.62,1,4,6,7
1627585218.93,2,3,4,4
1627585219.47,1,4,6,7
1627585219.78,2,3,4,4
1627585220.39,1,4,6,6
1627585220.62,2,3,4,4
1627585221.24,1,4,6,6
1627585221.54,2,3,5,5
1627585222.08,1,4,6,6
1627585222.39,2,3,5,5
1627585223.00,1,4,6,8
1627585223.23,2,3,5,5
1627585223.85,1,4,6,8
1627585224.15,2,2,5,5
1627585224.69,1,4,6,8
1627585224.99,2,2,5,5
1627585225.61,1,4,7,8
1627585225.84,2,2,5,5
1627585226.46,1,4,7,8
1627585226.76,2,2,5,5
1627585227.31,1,4,7,8
1627585227.60,2,2,5,5
1627585228.22,1,4,7,8
1627585228.45,2,2,5,5
1627585229.07,1,4,7,8
1627585229.36,2,2,4,4
1627585229.92,1,4,7,8
1627585230.21,2,2,4,4
1627585230.84,1,4,6,7
1627585231.06,2,2,4,4
1627585231.68,1,4,6,7
1627585231.97,2,2,4,4
1627585232.53,1,4,6,7
1627585232.82,2,2,4,4
1627585233.45,1,4,6,7
1627585233.66,2,2,4,4
1627585234.30,1,4,6,7
1627585234.58,2,2,5,5
1627585235.14,1,4,6,7
1627585235.43,2,2,5,5
1627585236.06,1,4,6,7
1627585236.27,2,2,5,5
1627585236.91,1,4,6,7
1627585237.19,2,2,4,4
1627585237.76,1,4,6,7
1627585238.03,2,2,4,4
1627585238.67,1,4,5,6
1627585238.88,2,2,4,4
1627585239.52,1,4,5,6
1627585239.80,2,2,3,3
1627585240.37,1,4,5,6
1627585240.64,2,2,3,3
1627585241.29,1,4,6,8
1627585241.49,2,2,3,3
1627585242.13,1,4,6,8
1627585242.40,2,1,3,3
1627585242.98,1,4,6,8
1627585243.25,2,1,3,3
1627585243.90,1,4,6,8
1627585244.10,2,1,3,3
1627585244.75,1,4,6,8
1627585245.01,2,1,3,3
1627585245.59,1,4,6,8
1627585245.86,2,1,3,3
1627585246.51,1,4,6,8
1627585246.70,2,1,3,3
1627585247.36,1,4,6,8
1627585247.62,2,1,2,2
1627585248.20,1,4,6,8
1627585248.47,2,1,2,2
1627585249.12,1,4,6,7
1627585249.31,2,1,2,2
1627585249.97,1,4,6,7
1627585250.23,2,1,2,2
1627585250.82,1,4,6,7
1627585251.07,2,1,2,2
1627585251.73,1,4,6,7
1627585251.92,2,1,2,2
1627585252.58,1,4,6,7
1627585252.84,2,1,2,2
1627585253.43,1,4,6,7
1627585253.68,2,1,2,2
1627585254.35,1,4,6,8
1627585254.53,2,1,2,2
1627585255.19,1,4,6,8
1627585255.44,2,1,3,3
1627585256.04,1,4,6,8
1627585256.29,2,1,3,3
1627585256.96,1,4,6,8
1627585257.14,2,1,3,3
1627585257.81,1,4,6,8
1627585258.05,2,2,3,3
1627585258.65,1,4,6,8
1627585258.90,2,2,3,3
1627585259.57,1,4,7,8
1627585259.74,2,2,3,3
1627585260.42,1,4,7,8
1627585260.66,2,1,2,2
1627585261.26,1,4,7,8
1627585261.51,2,1,2,2
1627585262.18,1,4,6,8
1627585262.35,2,1,2,2
1627585263.03,1,4,6,8
1627585263.27,2,1,2,2
1627585263.88,1,4,6,8
1627585264.11,2,1,2,2
1627585264.79,1,4,6,8
1627585264.96,2,1,2,2
1627585265.64,1,4,6,8
1627585265.88,2,1,2,2
1627585266.49,1,4,6,8
1627585266.72,2,1,2,2
1627585267.41,1,4,7,7
1627585267.57,2,1,2,2
1627585268.25,1,4,7,7
1627585268.48,2,1,2,2
1627585269.10,1,4,7,7
1627585269.33,2,1,2,2
1627585270.02,1,3,6,6
1627585270.17,2,1,2,2
1627585270.86,1,3,6,6
1627585271.09,2,1,3,3
1627585271.71,1,3,6,6
1627585271.94,2,1,3,3
1627585272.63,1,3,6,6
1627585272.78,2,1,3,3
1627585273.48,1,3,6,6
1627585273.70,2,1,3,3
1627585274.32,1,3,6,6
1627585274.54,2,1,3,3
1627585275.24,1,4,7,7
1627585275.39,2,1,3,3
1627585276.09,1,4,7,7
1627585276.31,2,1,3,3
1627585276.93,1,4,7,7
1627585277.15,2,1,3,3
1627585277.85,1,4,6,6
1627585278.00,2,1,3,3
1627585278.70,1,4,6,6
1627585278.91,2,2,4,4
1627585279.55,1,4,6,6
1627585279.76,2,2,4,4
1627585280.46,1,3,6,6
1627585280.61,2,2,4,4
1627585281.31,1,3,6,6
1627585281.52,2,1,3,3
1627585282.16,1,3,6,6
1627585282.37,2,1,3,3
1627585283.08,1,3,6,6
1627585283.21,2,1,3,3
1627585283.92,1,3,6,6
1627585284.13,2,1,3,3
1627585284.77,1,3,6,6
1627585284.98,2,1,3,3
1627585285.69,1,3,5,5
1627585285.82,2,1,3,3
1627585286.53,1,3,5,5
1627585286.74,2,1,3,3
1627585287.38,1,3,5,5
1627585287.58,2,1,3,3
1627585288.30,1,2,5,5
1627585288.43,2,1,3,3
1627585289.15,1,2,5,5
1627585289.35,2,1,2,2
1627585289.99,1,2,5,5
1627585290.19,2,1,2,2
1627585290.91,1,3,6,6
1627585291.04,2,1,2,2
1627585291.76,1,3,6,6
1627585291.95,2,1,2,2
1627585292.61,1,3,6,6
1627585292.80,2,1,2,2
1627585293.52,1,3,5,5
1627585293.65,2,1,2,2
1627585294.37,1,3,5,5
1627585294.56,2,1,3,3
1627585295.22,1,3,5,5
1627585295.41,2,1,3,3
1627585296.13,1,3,6,6
1627585296.25,2,1,3,3
1627585296.98,1,3,6,6
1627585297.17,2,1,2,2
1627585297.83,1,3,6,6
1627585298.02,2,1,2,2
1627585298.75,1,3,6,6
1627585298.86,2,1,2,2
1627585299.59,1,3,6,6
1627585299.78,2,1,2,2
1627585300.44,1,3,6,6
1627585300.62,2,1,2,2
1627585301.36,1,3,5,5
1627585301.47,2,1,2,2
1627585302.21,1,3,5,5
1627585302.39,2,1,1,1
1627585303.05,1,3,5,5
1627585303.23,2,1,1,1
1627585303.97,1,3,5,5
1627585304.08,2,1,1,1
1627585304.82,1,3,5,5
1627585304.99,2,1,2,2
1627585305.66,1,3,5,5
1627585305.84,2,1,2,2
1627585306.58,1,3,5,5
1627585306.68,2,1,2,2
1627585307.43,1,3,5,5
1627585307.60,2,2,3,3
1627585308.28,1,3,5,5
1627585308.45,2,2,3,3
1627585309.19,1,3,5,5
1627585309.29,2,2,3,3
1627585310.04,1,3,5,5
1627585310.21,2,2,3,3
1627585310.89,1,3,5,5
1627585311.05,2,2,3,3
1627585311.81,1,3,6,6
1627585311.90,2,2,3,3
1627585312.65,1,3,6,6
1627585312.82,2,2,3,3
1627585313.50,1,3,6,6
1627585313.66,2,2,3,3
1627585314.42,1,4,5,5
1627585314.51,2,2,3,3
1627585315.26,1,4,5,5
1627585315.42,2,2,3,3
1627585316.11,1,4,5,5
1627585316.27,2,2,3,3
1627585317.03,1,3,5,5
1627585317.12,2,2,3,3
1627585317.88,1,3,5,5
1627585318.03,2,2,3,3
1627585318.72,1,3,5,5
1627585318.88,2,2,3,3
1627585319.64,1,4,6,6
1627585319.72,2,2,3,3
1627585320.49,1,4,6,6
1627585320.64,2,2,3,3
1627585321.33,1,4,6,6
1627585321.49,2,2,3,3
1627585322.25,1,4,6,6
1627585322.33,2,2,3,3
1627585323.10,1,4,6,6
1627585323.25,2,2,3,3
1627585323.95,1,4,6,6
1627585324.09,2,2,3,3
1627585324.86,1,4,6,6
1627585324.94,2,2,3,3
1627585325.71,1,4,6,6
1627585325.86,2,2,3,3
1627585326.56,1,3,5,5
1627585326.70,2,2,3,3
1627585327.48,1,4,5,5
1627585327.55,2,2,3,3
1627585328.32,1,4,5,5
1627585328.46,2,2,3,3
1627585329.17,1,4,5,5
1627585329.31,2,2,3,3
1627585330.09,1,4,6,6
1627585330.16,2,2,3,3
1627585330.93,1,4,6,6
1627585331.07,2,2,3,3
1627585331.78,1,4,6,6
1627585331.92,2,2,3,3
1627585332.70,1,4,6,6
1627585332.76,2,2,3,3
1627585333.55,1,4,6,6
1627585333.68,2,1,2,2
1627585334.39,1,4,6,6
1627585334.53,2,1,2,2
1627585335.31,1,4,7,7
1627585335.37,2,1,2,2
1627585336.16,1,4,7,7
1627585336.29,2,1,1,1
1627585337.01,1,4,7,7
1627585337.13,2,1,1,1
1627585337.92,1,4,6,6
1627585337.98,2,1,1,1
1627585338.77,1,4,6,6
1627585338.90,2,1,2,2
1627585339.62,1,4,6,6
1627585339.74,2,1,2,2
1627585340.53,1,4,6,6
1627585340.59,2,1,2,2
1627585341.38,1,4,6,6
1627585341.50,2,2,2,4
1627585342.23,1,4,6,6
1627585342.35,2,2,2,4
1627585343.15,1,4,6,6
1627585343.19,2,2,2,4
1627585343.99,1,4,6,6
1627585344.11,2,2,3,4
1627585344.84,1,4,6,6
1627585344.96,2,2,3,4
1627585345.76,1,4,6,7
1627585345.80,2,2,3,4
1627585346.60,1,4,6,7
1627585346.72,2,2,3,5
1627585347.45,1,4,6,7
1627585347.57,2,2,3,5
1627585348.37,1,4,6,6
1627585348.41,2,2,3,5
1627585349.22,1,4,6,6
1627585349.33,2,1,3,5
1627585350.06,1,4,6,6
1627585350.17,2,1,3,5
1627585350.98,1,3,5,6
1627585351.02,2,1,3,5
1627585351.83,1,3,5,6
1627585351.94,2,2,3,5
1627585352.67,1,3,5,6
1627585352.78,2,2,3,5
1627585353.59,1,2,4,6
1627585353.63,2,2,3,5
1627585354.44,1,2,4,6
1627585354.54,2,2,4,5
1627585355.29,1,2,4,6
1627585355.39,2,2,4,5
1627585356.20,1,2,4,6
1627585357.15,2,2,4,5
1627585357.90,1,3,5,7
